  0.90000000      -3.0238416      0.97385714      0.15679586     -0.40015607E-01
  0.90000000      -3.0239775      0.97371009      0.15676689     -0.39993618E-01
  0.90000000      -3.0224988      0.97531117      0.15708200     -0.40232877E-01
  0.90000000      -3.0226781      0.97511694      0.15704381     -0.40203870E-01
  0.90000000      -3.0213378      0.97657017      0.15732935     -0.40420779E-01
  0.90000000      -3.0201009      0.97791320      0.15759287     -0.40621009E-01
  0.90000000      -3.0187637      0.97936722      0.15787787     -0.40837559E-01
  0.90000000      -3.0174473      0.98080079      0.15815865     -0.41050848E-01
  0.90000000      -3.0161618      0.98220270      0.15843313     -0.41259239E-01
  0.90000000      -3.0149183      0.98356079      0.15869900     -0.41460950E-01
  0.90000000      -3.0137364      0.98485320      0.15895205     -0.41652769E-01
  0.90000000      -3.0133540      0.98527171      0.15903402     -0.41714857E-01
  0.90000000      -3.0123772      0.98634164      0.15924364     -0.41873528E-01
  0.90000000      -3.0115045      0.98729855      0.15943121     -0.42015373E-01
  0.90000000      -3.0104549      0.98845062      0.15965721     -0.42186068E-01
  0.90000000      -3.0095208      0.98947707      0.15985875     -0.42338085E-01
  0.90000000      -3.0090614      0.98998235      0.15995803     -0.42412894E-01
  0.90000000      -3.0082274      0.99090010      0.16013851     -0.42548737E-01
  0.90000000      -3.0076570      0.99152832      0.16026215     -0.42641699E-01
  0.90000000      -3.0074829      0.99172009      0.16029992     -0.42670074E-01
  0.90000000      -3.0068993      0.99236340      0.16042667     -0.42765243E-01
  0.90000000      -3.0064558      0.99285260      0.16052314     -0.42837601E-01
  0.90000000      -3.0061794      0.99315757      0.16058331     -0.42882705E-01
  0.90000000      -3.0060280      0.99332466      0.16061629     -0.42907414E-01
  0.90000000      -3.0059665      0.99339248      0.16062968     -0.42917443E-01
  0.90000000      -3.0059357      0.99342650      0.16063639     -0.42922474E-01
  0.90000000      -3.0059115      0.99345315      0.16064165     -0.42926415E-01
  0.90000000      -3.0057405      0.99364193      0.16067893     -0.42954330E-01
